    4.24635      0.025203
    4.25127      0.024669
    4.25620      0.023991
    4.26113      0.024546
    4.26605      0.022852
    4.27098      0.026227
    4.27590      0.024850
    4.28083      0.023628
    4.28576      0.022011
    4.29068      0.023845
    4.29561      0.026813
    4.30054      0.024627
    4.30546      0.030254
    4.31039      0.023064
    4.31531      0.025324
    4.32024      0.026956
    4.32517      0.023224
    4.33009      0.024415
    4.33502      0.023998
    4.33994      0.024322
    4.34487      0.024443
    4.34980      0.024950
    4.35472      0.024357
    4.35965      0.025738
    4.36458      0.025665
    4.36950      0.025816
    4.37443      0.025701
    4.37935      0.026532
    4.38428      0.025299
    4.38921      0.027819
    4.39413      0.025240
    4.39906      0.026323
    4.40398      0.025964
    4.40891      0.026347
    4.41384      0.026846
    4.41876      0.026452
    4.42369      0.025935
    4.42862      0.023237
    4.43354      0.025978
    4.43847      0.025123
    4.44339      0.023503
    4.44832      0.027164
    4.45325      0.025895
    4.45817      0.026176
    4.46310      0.024477
    4.46802      0.023963
    4.47295      0.027538
    4.47788      0.027782
    4.48280      0.025943
    4.48773      0.024956
    4.49266      0.024833
    4.49758      0.026747
    4.50251      0.026036
    4.50743      0.025477
    4.51236      0.024217
    4.51729      0.026288
    4.52221      0.025485
    4.52714      0.027082
    4.53206      0.025403
    4.53699      0.024745
    4.54192      0.023714
    4.54684      0.028680
    4.55177      0.026452
    4.55670      0.027652
    4.56162      0.023800
    4.56655      0.026518
    4.57147      0.027208
    4.57640      0.026635
    4.58133      0.024701
    4.58625      0.025244
    4.59118      0.024788
    4.59610      0.025813
    4.60103      0.023952
    4.60596      0.025443
    4.61088      0.027527
    4.61581      0.026840
    4.62074      0.027381
    4.62566      0.027484
    4.63059      0.028741
    4.63551      0.025411
    4.64044      0.024877
    4.64537      0.027536
    4.65029      0.026535
    4.65522      0.027734
    4.66014      0.027837
    4.66507      0.026975
    4.67000      0.027824
    4.67492      0.025687
    4.67985      0.026931
    4.68478      0.026453
    4.68970      0.029422
    4.69463      0.029576
    4.69955      0.024891
    4.70448      0.026479
    4.70941      0.028564
    4.71433      0.027868
    4.71926      0.027167
    4.72418      0.029186
    4.72911      0.029144
    4.73404      0.027037
    4.73896      0.027433
    4.74389      0.029467
    4.74882      0.027192
    4.75374      0.029294
    4.75867      0.024853
    4.76359      0.028362
    4.76852      0.025624
    4.77345      0.026833
    4.77837      0.027458
    4.78330      0.028341
    4.78823      0.025732
    4.79315      0.030749
    4.79808      0.029957
    4.80300      0.028700
    4.80793      0.027769
    4.81286      0.029711
    4.81778      0.028885
    4.82271      0.028616
    4.82763      0.029005
    4.83256      0.028158
    4.83749      0.031560
    4.84241      0.028938
    4.84734      0.029024
    4.85227      0.027899
    4.85719      0.032299
    4.86212      0.029272
    4.86704      0.029929
    4.87197      0.029450
    4.87690      0.029761
    4.88182      0.028276
    4.88675      0.031580
    4.89167      0.029200
    4.89660      0.025458
    4.90153      0.030062
    4.90645      0.027737
    4.91138      0.027617
    4.91631      0.028530
